"","Predicted.trophic.mode","KEGG_ID_NUM","summed","total","Ratio","ProbSuccess"
"2403","Mixotroph","K03936",6,65,0.0923076923076923,0.0923076923076923
"2404","Mixotroph","K03937",35,65,0.538461538461538,0.538461538461538
"2405","Mixotroph","K03942",32,65,0.492307692307692,0.492307692307692
"2406","Mixotroph","K03943",22,65,0.338461538461538,0.338461538461538
"2407","Mixotroph","K03948",0,65,0,0
"2408","Mixotroph","K03949",32,65,0.492307692307692,0.492307692307692
"2409","Mixotroph","K03953",37,65,0.569230769230769,0.569230769230769
"2410","Mixotroph","K03954",1,65,0.0153846153846154,0.0153846153846154
"2411","Mixotroph","K03955",32,65,0.492307692307692,0.492307692307692
"2412","Mixotroph","K03959",9,65,0.138461538461538,0.138461538461538
"2413","Mixotroph","K03963",18,65,0.276923076923077,0.276923076923077
"2414","Mixotroph","K03965",27,65,0.415384615384615,0.415384615384615
"2415","Mixotroph","K03966",9,65,0.138461538461538,0.138461538461538
"2416","Mixotroph","K03969",58,65,0.892307692307692,0.892307692307692
"2417","Mixotroph","K03976",2,65,0.0307692307692308,0.0307692307692308
"2418","Mixotroph","K04023",0,65,0,0
"2419","Mixotroph","K04030",2,65,0.0307692307692308,0.0307692307692308
"2420","Mixotroph","K04035",7,65,0.107692307692308,0.107692307692308
"2421","Mixotroph","K04038",4,65,0.0615384615384615,0.0615384615384615
"2422","Mixotroph","K04040",57,65,0.876923076923077,0.876923076923077
"2423","Mixotroph","K04043",59,65,0.907692307692308,0.907692307692308
"2424","Mixotroph","K04047",1,65,0.0153846153846154,0.0153846153846154
"2425","Mixotroph","K04066",1,65,0.0153846153846154,0.0153846153846154
"2426","Mixotroph","K04069",11,65,0.169230769230769,0.169230769230769
"2427","Mixotroph","K04070",1,65,0.0153846153846154,0.0153846153846154
"2428","Mixotroph","K04072",18,65,0.276923076923077,0.276923076923077
"2429","Mixotroph","K04077",64,65,0.984615384615385,0.984615384615385
"2430","Mixotroph","K04078",61,65,0.938461538461538,0.938461538461538
"2431","Mixotroph","K04079",65,65,1,1
"2432","Mixotroph","K04095",6,65,0.0923076923076923,0.0923076923076923
"2433","Mixotroph","K04097",44,65,0.676923076923077,0.676923076923077
"2434","Mixotroph","K04345",9,65,0.138461538461538,0.138461538461538
"2435","Mixotroph","K04348",41,65,0.630769230769231,0.630769230769231
"2436","Mixotroph","K04353",0,65,0,0
"2437","Mixotroph","K04364",2,65,0.0307692307692308,0.0307692307692308
"2438","Mixotroph","K04370",26,65,0.4,0.4
"2439","Mixotroph","K04371",19,65,0.292307692307692,0.292307692307692
"2440","Mixotroph","K04393",0,65,0,0
"2441","Mixotroph","K04427",2,65,0.0307692307692308,0.0307692307692308
"2442","Mixotroph","K04440",1,65,0.0153846153846154,0.0153846153846154
"2443","Mixotroph","K04441",2,65,0.0307692307692308,0.0307692307692308
"2444","Mixotroph","K04456",1,65,0.0153846153846154,0.0153846153846154
"2445","Mixotroph","K04464",3,65,0.0461538461538462,0.0461538461538462
"2446","Mixotroph","K04468",2,65,0.0307692307692308,0.0307692307692308
"2447","Mixotroph","K04487",60,65,0.923076923076923,0.923076923076923
"2448","Mixotroph","K04496",5,65,0.0769230769230769,0.0769230769230769
"2449","Mixotroph","K04498",23,65,0.353846153846154,0.353846153846154
"2450","Mixotroph","K04505",9,65,0.138461538461538,0.138461538461538
"2451","Mixotroph","K04513",3,65,0.0461538461538462,0.0461538461538462
"2452","Mixotroph","K04523",60,65,0.923076923076923,0.923076923076923
"2453","Mixotroph","K04539",1,65,0.0153846153846154,0.0153846153846154
"2454","Mixotroph","K04555",0,65,0,0
"2455","Mixotroph","K04564",61,65,0.938461538461538,0.938461538461538
"2456","Mixotroph","K04567",64,65,0.984615384615385,0.984615384615385
"2457","Mixotroph","K04618",1,65,0.0153846153846154,0.0153846153846154
"2458","Mixotroph","K04638",60,65,0.923076923076923,0.923076923076923
"2459","Mixotroph","K04646",62,65,0.953846153846154,0.953846153846154
"2460","Mixotroph","K04652",0,65,0,0
"2461","Mixotroph","K04705",0,65,0,0
"2462","Mixotroph","K04709",9,65,0.138461538461538,0.138461538461538
"2463","Mixotroph","K04713",6,65,0.0923076923076923,0.0923076923076923
"2464","Mixotroph","K04715",2,65,0.0307692307692308,0.0307692307692308
"2465","Mixotroph","K04739",52,65,0.8,0.8
"2466","Mixotroph","K04750",15,65,0.230769230769231,0.230769230769231
"2467","Mixotroph","K04752",1,65,0.0153846153846154,0.0153846153846154
"2468","Mixotroph","K04761",1,65,0.0153846153846154,0.0153846153846154
"2469","Mixotroph","K04762",0,65,0,0
"2470","Mixotroph","K04774",45,65,0.692307692307692,0.692307692307692
"2471","Mixotroph","K04794",44,65,0.676923076923077,0.676923076923077
"2472","Mixotroph","K04796",18,65,0.276923076923077,0.276923076923077
"2473","Mixotroph","K04798",55,65,0.846153846153846,0.846153846153846
"2474","Mixotroph","K05012",27,65,0.415384615384615,0.415384615384615
"2475","Mixotroph","K05298",6,65,0.0923076923076923,0.0923076923076923
"2476","Mixotroph","K05357",34,65,0.523076923076923,0.523076923076923
"2477","Mixotroph","K05359",19,65,0.292307692307692,0.292307692307692
"2478","Mixotroph","K05361",2,65,0.0307692307692308,0.0307692307692308
"2479","Mixotroph","K05402",2,65,0.0307692307692308,0.0307692307692308
"2480","Mixotroph","K05501",1,65,0.0153846153846154,0.0153846153846154
"2481","Mixotroph","K05528",3,65,0.0461538461538462,0.0461538461538462
"2482","Mixotroph","K05610",46,65,0.707692307692308,0.707692307692308
"2483","Mixotroph","K05658",40,65,0.615384615384615,0.615384615384615
"2484","Mixotroph","K05661",3,65,0.0461538461538462,0.0461538461538462
"2485","Mixotroph","K05678",10,65,0.153846153846154,0.153846153846154
"2486","Mixotroph","K05687",4,65,0.0615384615384615,0.0615384615384615
"2487","Mixotroph","K05757",47,65,0.723076923076923,0.723076923076923
"2488","Mixotroph","K05759",28,65,0.430769230769231,0.430769230769231
"2489","Mixotroph","K05767",1,65,0.0153846153846154,0.0153846153846154
"2490","Mixotroph","K05770",48,65,0.738461538461539,0.738461538461539
"2491","Mixotroph","K05776",6,65,0.0923076923076923,0.0923076923076923
"2492","Mixotroph","K05785",0,65,0,0
"2493","Mixotroph","K05794",51,65,0.784615384615385,0.784615384615385
"2494","Mixotroph","K05805",54,65,0.830769230769231,0.830769230769231
"2495","Mixotroph","K05808",23,65,0.353846153846154,0.353846153846154
"2496","Mixotroph","K05810",1,65,0.0153846153846154,0.0153846153846154
"2497","Mixotroph","K05824",0,65,0,0
"2498","Mixotroph","K05825",0,65,0,0
"2499","Mixotroph","K05841",45,65,0.692307692307692,0.692307692307692
"2500","Mixotroph","K05863",60,65,0.923076923076923,0.923076923076923
"2501","Mixotroph","K05894",6,65,0.0923076923076923,0.0923076923076923
"2502","Mixotroph","K05907",6,65,0.0923076923076923,0.0923076923076923
"2503","Mixotroph","K05917",50,65,0.769230769230769,0.769230769230769
"2504","Mixotroph","K05921",8,65,0.123076923076923,0.123076923076923
"2505","Mixotroph","K05928",30,65,0.461538461538462,0.461538461538462
"2506","Mixotroph","K05955",56,65,0.861538461538462,0.861538461538462
"2507","Mixotroph","K05970",27,65,0.415384615384615,0.415384615384615
"2508","Mixotroph","K05979",1,65,0.0153846153846154,0.0153846153846154
"2509","Mixotroph","K05991",39,65,0.6,0.6
"2510","Mixotroph","K05994",0,65,0,0
"2511","Mixotroph","K05995",37,65,0.569230769230769,0.569230769230769
"2512","Mixotroph","K06016",0,65,0,0
"2513","Mixotroph","K06020",30,65,0.461538461538462,0.461538461538462
"2514","Mixotroph","K06027",63,65,0.969230769230769,0.969230769230769
"2515","Mixotroph","K06037",6,65,0.0923076923076923,0.0923076923076923
"2516","Mixotroph","K06053",0,65,0,0
"2517","Mixotroph","K06077",1,65,0.0153846153846154,0.0153846153846154
"2518","Mixotroph","K06108",0,65,0,0
"2519","Mixotroph","K06118",38,65,0.584615384615385,0.584615384615385
"2520","Mixotroph","K06119",35,65,0.538461538461538,0.538461538461538
"2521","Mixotroph","K06131",18,65,0.276923076923077,0.276923076923077
"2522","Mixotroph","K06152",0,65,0,0
"2523","Mixotroph","K06153",0,65,0,0
"2524","Mixotroph","K06169",1,65,0.0153846153846154,0.0153846153846154
"2525","Mixotroph","K06174",61,65,0.938461538461538,0.938461538461538
"2526","Mixotroph","K06180",23,65,0.353846153846154,0.353846153846154
"2527","Mixotroph","K06182",3,65,0.0461538461538462,0.0461538461538462
"2528","Mixotroph","K06184",27,65,0.415384615384615,0.415384615384615
"2529","Mixotroph","K06186",1,65,0.0153846153846154,0.0153846153846154
"2530","Mixotroph","K06195",9,65,0.138461538461538,0.138461538461538
"2531","Mixotroph","K06199",38,65,0.584615384615385,0.584615384615385
"2532","Mixotroph","K06200",7,65,0.107692307692308,0.107692307692308
"2533","Mixotroph","K06201",20,65,0.307692307692308,0.307692307692308
"2534","Mixotroph","K06223",9,65,0.138461538461538,0.138461538461538
"2535","Mixotroph","K06234",32,65,0.492307692307692,0.492307692307692
"2536","Mixotroph","K06276",28,65,0.430769230769231,0.430769230769231
"2537","Mixotroph","K06443",48,65,0.738461538461539,0.738461538461539
"2538","Mixotroph","K06445",17,65,0.261538461538462,0.261538461538462
"2539","Mixotroph","K06569",3,65,0.0461538461538462,0.0461538461538462
"2540","Mixotroph","K06580",14,65,0.215384615384615,0.215384615384615
"2541","Mixotroph","K06626",1,65,0.0153846153846154,0.0153846153846154
"2542","Mixotroph","K06630",17,65,0.261538461538462,0.261538461538462
"2543","Mixotroph","K06631",4,65,0.0615384615384615,0.0615384615384615
"2544","Mixotroph","K06641",14,65,0.215384615384615,0.215384615384615
"2545","Mixotroph","K06642",9,65,0.138461538461538,0.138461538461538
"2546","Mixotroph","K06644",3,65,0.0461538461538462,0.0461538461538462
"2547","Mixotroph","K06655",1,65,0.0153846153846154,0.0153846153846154
"2548","Mixotroph","K06689",57,65,0.876923076923077,0.876923076923077
"2549","Mixotroph","K06711",3,65,0.0461538461538462,0.0461538461538462
"2550","Mixotroph","K06855",1,65,0.0153846153846154,0.0153846153846154
"2551","Mixotroph","K06861",0,65,0,0
"2552","Mixotroph","K06867",65,65,1,1
"2553","Mixotroph","K06874",18,65,0.276923076923077,0.276923076923077
"2554","Mixotroph","K06890",3,65,0.0461538461538462,0.0461538461538462
"2555","Mixotroph","K06891",59,65,0.907692307692308,0.907692307692308
"2556","Mixotroph","K06895",1,65,0.0153846153846154,0.0153846153846154
"2557","Mixotroph","K06902",17,65,0.261538461538462,0.261538461538462
"2558","Mixotroph","K06910",14,65,0.215384615384615,0.215384615384615
"2559","Mixotroph","K06928",32,65,0.492307692307692,0.492307692307692
"2560","Mixotroph","K06942",44,65,0.676923076923077,0.676923076923077
"2561","Mixotroph","K06944",64,65,0.984615384615385,0.984615384615385
"2562","Mixotroph","K06950",30,65,0.461538461538462,0.461538461538462
"2563","Mixotroph","K06962",15,65,0.230769230769231,0.230769230769231
"2564","Mixotroph","K06972",59,65,0.907692307692308,0.907692307692308
"2565","Mixotroph","K06989",16,65,0.246153846153846,0.246153846153846
"2566","Mixotroph","K06995",50,65,0.769230769230769,0.769230769230769
"2567","Mixotroph","K06997",54,65,0.830769230769231,0.830769230769231
"2568","Mixotroph","K07005",10,65,0.153846153846154,0.153846153846154
"2569","Mixotroph","K07025",32,65,0.492307692307692,0.492307692307692
"2570","Mixotroph","K07048",6,65,0.0923076923076923,0.0923076923076923
"2571","Mixotroph","K07050",14,65,0.215384615384615,0.215384615384615
"2572","Mixotroph","K07052",57,65,0.876923076923077,0.876923076923077
"2573","Mixotroph","K07053",1,65,0.0153846153846154,0.0153846153846154
"2574","Mixotroph","K07056",31,65,0.476923076923077,0.476923076923077
"2575","Mixotroph","K07080",1,65,0.0153846153846154,0.0153846153846154
"2576","Mixotroph","K07082",0,65,0,0
"2577","Mixotroph","K07090",61,65,0.938461538461538,0.938461538461538
"2578","Mixotroph","K07106",2,65,0.0307692307692308,0.0307692307692308
"2579","Mixotroph","K07115",21,65,0.323076923076923,0.323076923076923
"2580","Mixotroph","K07118",2,65,0.0307692307692308,0.0307692307692308
"2581","Mixotroph","K07126",63,65,0.969230769230769,0.969230769230769
"2582","Mixotroph","K07153",1,65,0.0153846153846154,0.0153846153846154
"2583","Mixotroph","K07154",1,65,0.0153846153846154,0.0153846153846154
"2584","Mixotroph","K07160",9,65,0.138461538461538,0.138461538461538
"2585","Mixotroph","K07179",51,65,0.784615384615385,0.784615384615385
"2586","Mixotroph","K07208",3,65,0.0461538461538462,0.0461538461538462
"2587","Mixotroph","K07222",16,65,0.246153846153846,0.246153846153846
"2588","Mixotroph","K07223",1,65,0.0153846153846154,0.0153846153846154
"2589","Mixotroph","K07238",59,65,0.907692307692308,0.907692307692308
"2590","Mixotroph","K07241",31,65,0.476923076923077,0.476923076923077
"2591","Mixotroph","K07246",0,65,0,0
"2592","Mixotroph","K07258",1,65,0.0153846153846154,0.0153846153846154
"2593","Mixotroph","K07287",1,65,0.0153846153846154,0.0153846153846154
"2594","Mixotroph","K07302",1,65,0.0153846153846154,0.0153846153846154
"2595","Mixotroph","K07304",64,65,0.984615384615385,0.984615384615385
"2596","Mixotroph","K07322",0,65,0,0
"2597","Mixotroph","K07337",1,65,0.0153846153846154,0.0153846153846154
"2598","Mixotroph","K07359",2,65,0.0307692307692308,0.0307692307692308
"2599","Mixotroph","K07374",54,65,0.830769230769231,0.830769230769231
"2600","Mixotroph","K07375",53,65,0.815384615384615,0.815384615384615
"2601","Mixotroph","K07390",64,65,0.984615384615385,0.984615384615385
"2602","Mixotroph","K07393",47,65,0.723076923076923,0.723076923076923
"2603","Mixotroph","K07399",23,65,0.353846153846154,0.353846153846154
"2604","Mixotroph","K07435",0,65,0,0
"2605","Mixotroph","K07442",36,65,0.553846153846154,0.553846153846154
"2606","Mixotroph","K07456",27,65,0.415384615384615,0.415384615384615
"2607","Mixotroph","K07484",1,65,0.0153846153846154,0.0153846153846154
"2608","Mixotroph","K07552",3,65,0.0461538461538462,0.0461538461538462
"2609","Mixotroph","K07562",62,65,0.953846153846154,0.953846153846154
"2610","Mixotroph","K07566",44,65,0.676923076923077,0.676923076923077
"2611","Mixotroph","K07735",54,65,0.830769230769231,0.830769230769231
"2612","Mixotroph","K07739",53,65,0.815384615384615,0.815384615384615
"2613","Mixotroph","K07748",1,65,0.0153846153846154,0.0153846153846154
"2614","Mixotroph","K07756",16,65,0.246153846153846,0.246153846153846
"2615","Mixotroph","K07759",45,65,0.692307692307692,0.692307692307692
"2616","Mixotroph","K07766",7,65,0.107692307692308,0.107692307692308
"2617","Mixotroph","K07767",56,65,0.861538461538462,0.861538461538462
"2618","Mixotroph","K07783",0,65,0,0
"2619","Mixotroph","K07818",2,65,0.0307692307692308,0.0307692307692308
"2620","Mixotroph","K07827",11,65,0.169230769230769,0.169230769230769
"2621","Mixotroph","K07836",0,65,0,0
"2622","Mixotroph","K07880",1,65,0.0153846153846154,0.0153846153846154
"2623","Mixotroph","K07881",13,65,0.2,0.2
"2624","Mixotroph","K07884",1,65,0.0153846153846154,0.0153846153846154
"2625","Mixotroph","K07890",34,65,0.523076923076923,0.523076923076923
"2626","Mixotroph","K07891",7,65,0.107692307692308,0.107692307692308
"2627","Mixotroph","K07898",2,65,0.0307692307692308,0.0307692307692308
"2628","Mixotroph","K07901",17,65,0.261538461538462,0.261538461538462
"2629","Mixotroph","K07912",16,65,0.246153846153846,0.246153846153846
"2630","Mixotroph","K07914",1,65,0.0153846153846154,0.0153846153846154
"2631","Mixotroph","K07915",39,65,0.6,0.6
"2632","Mixotroph","K07931",53,65,0.815384615384615,0.815384615384615
"2633","Mixotroph","K07934",38,65,0.584615384615385,0.584615384615385
"2634","Mixotroph","K07935",44,65,0.676923076923077,0.676923076923077
"2635","Mixotroph","K07941",0,65,0,0
"2636","Mixotroph","K07944",57,65,0.876923076923077,0.876923076923077
"2637","Mixotroph","K07951",53,65,0.815384615384615,0.815384615384615
"2638","Mixotroph","K07953",60,65,0.923076923076923,0.923076923076923
"2639","Mixotroph","K07975",21,65,0.323076923076923,0.323076923076923
"2640","Mixotroph","K07976",1,65,0.0153846153846154,0.0153846153846154
"2641","Mixotroph","K08074",10,65,0.153846153846154,0.153846153846154
"2642","Mixotroph","K08077",16,65,0.246153846153846,0.246153846153846
"2643","Mixotroph","K08081",37,65,0.569230769230769,0.569230769230769
"2644","Mixotroph","K08157",0,65,0,0
"2645","Mixotroph","K08175",17,65,0.261538461538462,0.261538461538462
"2646","Mixotroph","K08214",6,65,0.0923076923076923,0.0923076923076923
"2647","Mixotroph","K08220",0,65,0,0
"2648","Mixotroph","K08239",7,65,0.107692307692308,0.107692307692308
"2649","Mixotroph","K08244",21,65,0.323076923076923,0.323076923076923
"2650","Mixotroph","K08257",0,65,0,0
"2651","Mixotroph","K08267",21,65,0.323076923076923,0.323076923076923
"2652","Mixotroph","K08276",2,65,0.0307692307692308,0.0307692307692308
"2653","Mixotroph","K08296",11,65,0.169230769230769,0.169230769230769
"2654","Mixotroph","K08316",40,65,0.615384615384615,0.615384615384615
"2655","Mixotroph","K08319",3,65,0.0461538461538462,0.0461538461538462
"2656","Mixotroph","K08343",62,65,0.953846153846154,0.953846153846154
"2657","Mixotroph","K08366",11,65,0.169230769230769,0.169230769230769
"2658","Mixotroph","K08467",1,65,0.0153846153846154,0.0153846153846154
"2659","Mixotroph","K08471",1,65,0.0153846153846154,0.0153846153846154
"2660","Mixotroph","K08492",11,65,0.169230769230769,0.169230769230769
"2661","Mixotroph","K08505",22,65,0.338461538461538,0.338461538461538
"2662","Mixotroph","K08511",6,65,0.0923076923076923,0.0923076923076923
"2663","Mixotroph","K08517",53,65,0.815384615384615,0.815384615384615
"2664","Mixotroph","K08646",0,65,0,0
"2665","Mixotroph","K08678",53,65,0.815384615384615,0.815384615384615
"2666","Mixotroph","K08726",17,65,0.261538461538462,0.261538461538462
"2667","Mixotroph","K08745",0,65,0,0
"2668","Mixotroph","K08764",2,65,0.0307692307692308,0.0307692307692308
"2669","Mixotroph","K08815",3,65,0.0461538461538462,0.0461538461538462
"2670","Mixotroph","K08817",8,65,0.123076923076923,0.123076923076923
"2671","Mixotroph","K08824",41,65,0.630769230769231,0.630769230769231
"2672","Mixotroph","K08827",61,65,0.938461538461538,0.938461538461538
"2673","Mixotroph","K08830",48,65,0.738461538461539,0.738461538461539
"2674","Mixotroph","K08832",50,65,0.769230769230769,0.769230769230769
"2675","Mixotroph","K08853",0,65,0,0
"2676","Mixotroph","K08856",14,65,0.215384615384615,0.215384615384615
"2677","Mixotroph","K08865",2,65,0.0307692307692308,0.0307692307692308
"2678","Mixotroph","K08870",27,65,0.415384615384615,0.415384615384615
"2679","Mixotroph","K08872",0,65,0,0
"2680","Mixotroph","K08900",54,65,0.830769230769231,0.830769230769231
"2681","Mixotroph","K08901",29,65,0.446153846153846,0.446153846153846
"2682","Mixotroph","K08902",56,65,0.861538461538462,0.861538461538462
"2683","Mixotroph","K08903",30,65,0.461538461538462,0.461538461538462
"2684","Mixotroph","K08906",53,65,0.815384615384615,0.815384615384615
"2685","Mixotroph","K08907",7,65,0.107692307692308,0.107692307692308
"2686","Mixotroph","K08909",8,65,0.123076923076923,0.123076923076923
"2687","Mixotroph","K08911",6,65,0.0923076923076923,0.0923076923076923
"2688","Mixotroph","K08915",18,65,0.276923076923077,0.276923076923077
"2689","Mixotroph","K08916",5,65,0.0769230769230769,0.0769230769230769
"2690","Mixotroph","K08957",6,65,0.0923076923076923,0.0923076923076923
"2691","Mixotroph","K08958",4,65,0.0615384615384615,0.0615384615384615
"2692","Mixotroph","K08959",3,65,0.0461538461538462,0.0461538461538462
"2693","Mixotroph","K08967",13,65,0.2,0.2
"2694","Mixotroph","K08968",10,65,0.153846153846154,0.153846153846154
"2695","Mixotroph","K08970",8,65,0.123076923076923,0.123076923076923
"2696","Mixotroph","K08989",11,65,0.169230769230769,0.169230769230769
"2697","Mixotroph","K08994",57,65,0.876923076923077,0.876923076923077
"2698","Mixotroph","K08998",15,65,0.230769230769231,0.230769230769231
"2699","Mixotroph","K08999",6,65,0.0923076923076923,0.0923076923076923
"2700","Mixotroph","K09009",28,65,0.430769230769231,0.430769230769231
"2701","Mixotroph","K09013",33,65,0.507692307692308,0.507692307692308
"2702","Mixotroph","K09015",45,65,0.692307692307692,0.692307692307692
"2703","Mixotroph","K09020",13,65,0.2,0.2
"2704","Mixotroph","K09021",12,65,0.184615384615385,0.184615384615385
"2705","Mixotroph","K09048",0,65,0,0
"2706","Mixotroph","K09158",37,65,0.569230769230769,0.569230769230769
"2707","Mixotroph","K09191",15,65,0.230769230769231,0.230769230769231
"2708","Mixotroph","K09275",0,65,0,0
"2709","Mixotroph","K09286",6,65,0.0923076923076923,0.0923076923076923
"2710","Mixotroph","K09292",0,65,0,0
"2711","Mixotroph","K09422",41,65,0.630769230769231,0.630769230769231
"2712","Mixotroph","K09458",52,65,0.8,0.8
"2713","Mixotroph","K09459",24,65,0.369230769230769,0.369230769230769
"2714","Mixotroph","K09471",4,65,0.0615384615384615,0.0615384615384615
"2715","Mixotroph","K09472",0,65,0,0
"2716","Mixotroph","K09480",48,65,0.738461538461539,0.738461538461539
"2717","Mixotroph","K09484",0,65,0,0
"2718","Mixotroph","K09491",1,65,0.0153846153846154,0.0153846153846154
"2719","Mixotroph","K09494",64,65,0.984615384615385,0.984615384615385
"2720","Mixotroph","K09495",62,65,0.953846153846154,0.953846153846154
"2721","Mixotroph","K09497",60,65,0.923076923076923,0.923076923076923
"2722","Mixotroph","K09498",63,65,0.969230769230769,0.969230769230769
"2723","Mixotroph","K09500",62,65,0.953846153846154,0.953846153846154
"2724","Mixotroph","K09504",1,65,0.0153846153846154,0.0153846153846154
"2725","Mixotroph","K09528",51,65,0.784615384615385,0.784615384615385
"2726","Mixotroph","K09532",0,65,0,0
"2727","Mixotroph","K09536",0,65,0,0
"2728","Mixotroph","K09553",63,65,0.969230769230769,0.969230769230769
"2729","Mixotroph","K09580",32,65,0.492307692307692,0.492307692307692
"2730","Mixotroph","K09586",38,65,0.584615384615385,0.584615384615385
"2731","Mixotroph","K09602",4,65,0.0615384615384615,0.0615384615384615
"2732","Mixotroph","K09640",0,65,0,0
"2733","Mixotroph","K09648",19,65,0.292307692307692,0.292307692307692
"2734","Mixotroph","K09666",6,65,0.0923076923076923,0.0923076923076923
"2735","Mixotroph","K09716",24,65,0.369230769230769,0.369230769230769
"2736","Mixotroph","K09760",0,65,0,0
"2737","Mixotroph","K09775",20,65,0.307692307692308,0.307692307692308
"2738","Mixotroph","K09788",8,65,0.123076923076923,0.123076923076923
"2739","Mixotroph","K09833",16,65,0.246153846153846,0.246153846153846
"2740","Mixotroph","K09834",12,65,0.184615384615385,0.184615384615385
"2741","Mixotroph","K09835",6,65,0.0923076923076923,0.0923076923076923
"2742","Mixotroph","K09837",5,65,0.0769230769230769,0.0769230769230769
"2743","Mixotroph","K09838",56,65,0.861538461538462,0.861538461538462
"2744","Mixotroph","K09839",51,65,0.784615384615385,0.784615384615385
"2745","Mixotroph","K09858",47,65,0.723076923076923,0.723076923076923
"2746","Mixotroph","K09919",39,65,0.6,0.6
"2747","Mixotroph","K09973",7,65,0.107692307692308,0.107692307692308
"2748","Mixotroph","K09975",0,65,0,0
"2749","Mixotroph","K09983",2,65,0.0307692307692308,0.0307692307692308
"2750","Mixotroph","K10086",0,65,0,0
"2751","Mixotroph","K10089",3,65,0.0461538461538462,0.0461538461538462
"2752","Mixotroph","K10106",0,65,0,0
"2753","Mixotroph","K10133",3,65,0.0461538461538462,0.0461538461538462
"2754","Mixotroph","K10134",33,65,0.507692307692308,0.507692307692308
"2755","Mixotroph","K10206",24,65,0.369230769230769,0.369230769230769
"2756","Mixotroph","K10217",0,65,0,0
"2757","Mixotroph","K10218",3,65,0.0461538461538462,0.0461538461538462
"2758","Mixotroph","K10223",2,65,0.0307692307692308,0.0307692307692308
"2759","Mixotroph","K10251",34,65,0.523076923076923,0.523076923076923
"2760","Mixotroph","K10256",12,65,0.184615384615385,0.184615384615385
"2761","Mixotroph","K10257",7,65,0.107692307692308,0.107692307692308
"2762","Mixotroph","K10258",16,65,0.246153846153846,0.246153846153846
"2763","Mixotroph","K10306",0,65,0,0
"2764","Mixotroph","K10342",1,65,0.0153846153846154,0.0153846153846154
"2765","Mixotroph","K10345",4,65,0.0615384615384615,0.0615384615384615
"2766","Mixotroph","K10353",6,65,0.0923076923076923,0.0923076923076923
"2767","Mixotroph","K10356",7,65,0.107692307692308,0.107692307692308
"2768","Mixotroph","K10364",46,65,0.707692307692308,0.707692307692308
"2769","Mixotroph","K10365",48,65,0.738461538461539,0.738461538461539
"2770","Mixotroph","K10391",17,65,0.261538461538462,0.261538461538462
"2771","Mixotroph","K10397",49,65,0.753846153846154,0.753846153846154
"2772","Mixotroph","K10405",20,65,0.307692307692308,0.307692307692308
"2773","Mixotroph","K10407",17,65,0.261538461538462,0.261538461538462
"2774","Mixotroph","K10408",29,65,0.446153846153846,0.446153846153846
"2775","Mixotroph","K10410",61,65,0.938461538461538,0.938461538461538
"2776","Mixotroph","K10411",59,65,0.907692307692308,0.907692307692308
"2777","Mixotroph","K10412",49,65,0.753846153846154,0.753846153846154
"2778","Mixotroph","K10416",34,65,0.523076923076923,0.523076923076923
"2779","Mixotroph","K10417",54,65,0.830769230769231,0.830769230769231
"2780","Mixotroph","K10420",61,65,0.938461538461538,0.938461538461538
"2781","Mixotroph","K10424",20,65,0.307692307692308,0.307692307692308
"2782","Mixotroph","K10425",2,65,0.0307692307692308,0.0307692307692308
"2783","Mixotroph","K10426",25,65,0.384615384615385,0.384615384615385
"2784","Mixotroph","K10428",17,65,0.261538461538462,0.261538461538462
"2785","Mixotroph","K10435",2,65,0.0307692307692308,0.0307692307692308
"2786","Mixotroph","K10436",56,65,0.861538461538462,0.861538461538462
"2787","Mixotroph","K10527",15,65,0.230769230769231,0.230769230769231
"2788","Mixotroph","K10532",23,65,0.353846153846154,0.353846153846154
"2789","Mixotroph","K10534",41,65,0.630769230769231,0.630769230769231
"2790","Mixotroph","K10536",13,65,0.2,0.2
"2791","Mixotroph","K10567",3,65,0.0461538461538462,0.0461538461538462
"2792","Mixotroph","K10574",1,65,0.0153846153846154,0.0153846153846154
"2793","Mixotroph","K10575",20,65,0.307692307692308,0.307692307692308
"2794","Mixotroph","K10585",32,65,0.492307692307692,0.492307692307692
"2795","Mixotroph","K10586",13,65,0.2,0.2
"2796","Mixotroph","K10587",33,65,0.507692307692308,0.507692307692308
"2797","Mixotroph","K10588",2,65,0.0307692307692308,0.0307692307692308
"2798","Mixotroph","K10611",1,65,0.0153846153846154,0.0153846153846154
"2799","Mixotroph","K10638",1,65,0.0153846153846154,0.0153846153846154
"2800","Mixotroph","K10639",23,65,0.353846153846154,0.353846153846154
"2801","Mixotroph","K10667",6,65,0.0923076923076923,0.0923076923076923
"2802","Mixotroph","K10687",1,65,0.0153846153846154,0.0153846153846154
"2803","Mixotroph","K10693",1,65,0.0153846153846154,0.0153846153846154
"2804","Mixotroph","K10696",34,65,0.523076923076923,0.523076923076923
"2805","Mixotroph","K10703",47,65,0.723076923076923,0.723076923076923
"2806","Mixotroph","K10705",4,65,0.0615384615384615,0.0615384615384615
"2807","Mixotroph","K10735",38,65,0.584615384615385,0.584615384615385
"2808","Mixotroph","K10764",2,65,0.0307692307692308,0.0307692307692308
"2809","Mixotroph","K10766",9,65,0.138461538461538,0.138461538461538
"2810","Mixotroph","K10776",3,65,0.0461538461538462,0.0461538461538462
"2811","Mixotroph","K10779",1,65,0.0153846153846154,0.0153846153846154
"2812","Mixotroph","K10805",1,65,0.0153846153846154,0.0153846153846154
