"","Source_ID","HeterotrophyScore","Predicted.trophic.mode","Genome","Phagocyte.generalist.prediction","Phagocyte.entamoebid.prediction","Phagocyte.rozellid.prediction","Prototrophy.prediction","Photosynthesis.prediction","Trophic.mode","RF.predicted.TM"
"160","MMETSP0361",-0.220815752461322,"Mixotroph","MMETSP0361.sigModels.txt",0.906865698199424,0.805806525471009,0.917964916409165,0.952650150885797,0.931400887986768,"Phototroph","Phototroph"
"161","MMETSP0367",-0.237516869095816,"Mixotroph","MMETSP0367.sigModels.txt",0.573915473239674,0.453580901010869,0.456128324432882,0.963680949289898,0.878358384014257,"Phototroph","Phototroph"
"162","MMETSP0368",-0.230664857530529,"Mixotroph","MMETSP0368.sigModels.txt",0.637964276365891,0.228412357782131,0.435831207909718,0.958844750124596,0.931008231190163,"Phototroph","Phototroph"
"163","MMETSP0369",-0.230974632843792,"Mixotroph","MMETSP0369.sigModels.txt",0.470038046286271,0.167121542300772,0.487398477801686,0.964594579234869,0.964863904408996,"Phototroph","Phototroph"
"164","MMETSP0370",-0.237704918032787,"Mixotroph","MMETSP0370.sigModels.txt",0.487169079779986,0.261035926032972,0.856150408945489,0.90706475123299,0.87630905184874,"Mixotroph","Mixotroph"
"165","MMETSP0371",-0.243430152143845,"Mixotroph","MMETSP0371.sigModels.txt",0.434741145947768,0.234478657865917,0.893422287641808,0.914719510253348,0.960941820837143,"Mixotroph","Mixotroph"
"166","MMETSP0372",-20,"Phototroph","MMETSP0372.sigModels.txt",4.93336303668289e-05,0.000290225835915964,0.00203037801315408,0.00632052070903085,0.000518043358586356,"Heterotroph","Heterotroph"
"167","MMETSP0382",-0.195530726256983,"Mixotroph","MMETSP0382.sigModels.txt",0.849929512810335,0.766998272276101,0.90809790569914,0.95696036092357,0.948373281758044,"Mixotroph","Mixotroph"
"168","MMETSP0384",-0.177966101694915,"Mixotroph","MMETSP0384.sigModels.txt",0.999695840925769,0.996878291802653,0.97896370281385,0.962934900995351,0.983777713413313,"Mixotroph","Mixotroph"
"169","MMETSP0397",-305,"Phototroph","MMETSP0397.sigModels.txt",0.000722846824508688,0.00230204872204297,0.0422207835648254,0.839964261540644,0.879547010442883,"Phototroph","Phototroph"
"170","MMETSP0403",-381,"Phototroph","MMETSP0403.sigModels.txt",0.00637563533440911,0.0306339037922036,0.218269065865186,0.927518132487272,0.981248174610244,"Phototroph","Phototroph"
"171","MMETSP0404",-373,"Phototroph","MMETSP0404.sigModels.txt",0.00957144854871649,0.0425615507298417,0.269634401480468,0.947284767384341,0.975093104126461,"Phototroph","Phototroph"
"172","MMETSP0405",91,"Heterotroph","MMETSP0405.sigModels.txt",0.98989891437184,0.987908532171467,0.977778193765187,0.00827972156037908,0.000939251973967969,"Heterotroph","Heterotroph"
"173","MMETSP0409",-303,"Phototroph","MMETSP0409.sigModels.txt",0.0470183898865958,0.0814887934047683,0.0601352697624711,0.763185900233631,0.842433558987671,"Phototroph","Phototroph"
"174","MMETSP0410",-281,"Phototroph","MMETSP0410.sigModels.txt",0.0736924149138263,0.0507155764064115,0.119271770903789,0.670021522608805,0.866162201019962,"Phototroph","Phototroph"
"175","MMETSP0411",-283,"Phototroph","MMETSP0411.sigModels.txt",0.079096606300261,0.0976105701012079,0.160936367898263,0.710932691564778,0.809597821077885,"Phototroph","Phototroph"
"176","MMETSP0413",141,"Heterotroph","MMETSP0413.sigModels.txt",0.999950881108301,0.998354049283449,0.980857875241451,0.359862611269489,0.00232811581691584,"Heterotroph","Heterotroph"
"177","MMETSP0414",-296,"Phototroph","MMETSP0414.sigModels.txt",0.0561161843365696,0.0596148137918037,0.230773097070616,0.924524168672036,0.94200427099861,"Phototroph","Phototroph"
"178","MMETSP0415",-281,"Phototroph","MMETSP0415.sigModels.txt",0.163814714383775,0.17963318074258,0.33267836905227,0.842446824082874,0.948236952639197,"Phototroph","Phototroph"
"179","MMETSP0416",-296,"Phototroph","MMETSP0416.sigModels.txt",0.39298139347605,0.385714216149678,0.438854894777145,0.91040012583268,0.965879301192002,"Phototroph","Phototroph"
"180","MMETSP0417",128,"Heterotroph","MMETSP0417.sigModels.txt",0.999635855658657,0.998371455257316,0.968325158787715,0.104149372838757,0.00151528559751939,"Heterotroph","Heterotroph"
"181","MMETSP0418",-265,"Phototroph","MMETSP0418.sigModels.txt",0.00216272856238719,0.00582723308638331,0.0728812753732705,0.795578629143953,0.780969378281785,"Phototroph","Phototroph"
"182","MMETSP0419",-264,"Phototroph","MMETSP0419.sigModels.txt",0.0214190917210618,0.0394465429415715,0.0634705986837614,0.986356549632223,0.997285570229136,"Phototroph","Phototroph"
"183","MMETSP0420",61,"Heterotroph","MMETSP0420.sigModels.txt",0.988937837758926,0.99752800597458,0.542245474322579,0.00395450631826024,0.000667791228349059,"Heterotroph","Heterotroph"
"184","MMETSP0434",26,"Heterotroph","MMETSP0434.sigModels.txt",0.087512215750179,0.250928999507633,0.0739885517065739,0.000833571394994073,0.000619999376818829,"Heterotroph","Heterotroph"
"185","MMETSP0436",58,"Heterotroph","MMETSP0436.sigModels.txt",0.0455832266971802,0.0330749980186862,0.0250111875788554,0.00030811218286841,0.000422287884154135,"Heterotroph","Heterotroph"
"186","MMETSP0437",45,"Heterotroph","MMETSP0437.sigModels.txt",0.968751760053706,0.996963054686002,0.584946258345344,0.0181866509559753,0.00133521478362166,"Heterotroph","Heterotroph"
"187","MMETSP0439",125,"Heterotroph","MMETSP0439.sigModels.txt",0.999966511116258,0.999572231699984,0.966861560995837,0.828642041843431,0.00471836114429487,"Heterotroph","Heterotroph"
"188","MMETSP0447",144,"Heterotroph","MMETSP0447.sigModels.txt",0.999994514751221,0.99951191382707,0.995447420927204,0.682301135946474,0.00377105956138461,"Heterotroph","Heterotroph"
"189","MMETSP0448",-0.238026124818578,"Mixotroph","MMETSP0448.sigModels.txt",0.216447338021076,0.140216291552388,0.697734650707379,0.948949962129304,0.934014903620375,"Phototroph","Phototroph"
"190","MMETSP0449",69,"Heterotroph","MMETSP0449.sigModels.txt",0.0364715699946237,0.105326728445109,0.744227205580953,0.000412610385567996,0.000562577098761172,"Heterotroph","Heterotroph"
"191","MMETSP0463",12,"Heterotroph","MMETSP0463.sigModels.txt",0.00124422026142302,0.0160577775623384,0.032627954916791,0.00027074519664629,0.000365189843534279,"Heterotroph","Heterotroph"
"192","MMETSP0467",5,"Mixotroph","MMETSP0467.sigModels.txt",0.000909439253060295,0.00236052077197213,0.0155131606330501,0.000241054167239682,0.000606856591414367,"Heterotroph","Heterotroph"
"193","MMETSP0468",57,"Heterotroph","MMETSP0468.sigModels.txt",0.499729196346168,0.540620180181335,0.905454003826117,0.845852882903009,0.00535348909685667,"Heterotroph","Heterotroph"
"194","MMETSP0469",66,"Heterotroph","MMETSP0469.sigModels.txt",0.96870069124083,0.800559058706231,0.936433525820174,0.92776795938941,0.00863483768333751,"Heterotroph","Heterotroph"
"195","MMETSP0470",59,"Heterotroph","MMETSP0470.sigModels.txt",0.56386005031365,0.460398284551152,0.902841308134447,0.77317003684444,0.00441854070052674,"Heterotroph","Heterotroph"
"196","MMETSP0471",60,"Heterotroph","MMETSP0471.sigModels.txt",0.584339778636632,0.45254499461442,0.901216073003774,0.786965100874016,0.00498243540469546,"Heterotroph","Heterotroph"
"197","MMETSP0472",-150,"Phototroph","MMETSP0472.sigModels.txt",0.994577102076516,0.999450094818218,0.982752090092699,0.711358139288746,0.669590530046929,"Heterotroph","Heterotroph"
"198","MMETSP0484",-171,"Phototroph","MMETSP0484.sigModels.txt",0.994137169629866,0.943100671581283,0.941318998674279,0.893630123093529,0.904545601470004,"Phototroph","Phototroph"
"199","MMETSP0491",-285,"Phototroph","MMETSP0491.sigModels.txt",0.0170255692490809,0.0160267773658136,0.0565589252140744,0.994402330942121,0.998599514696232,"Phototroph","Phototroph"
"200","MMETSP0492",-288,"Phototroph","MMETSP0492.sigModels.txt",0.00398370943935356,0.002490998978226,0.114733944906695,0.773723574077463,0.736346319909921,"Phototroph","Phototroph"
"201","MMETSP0493",-322,"Phototroph","MMETSP0493.sigModels.txt",0.00386464907316628,0.0193893874657274,0.120759763926182,0.926879124423776,0.889224184311911,"Phototroph","Phototroph"
"202","MMETSP0494",-314,"Phototroph","MMETSP0494.sigModels.txt",0.00324709264992085,0.00538700228097685,0.146775751380369,0.75486818050414,0.925732158059426,"Phototroph","Phototroph"
"203","MMETSP0503",-0.273247496423462,"Mixotroph","MMETSP0503.sigModels.txt",0.0661935248125467,0.0855794129256902,0.114684575285827,0.905868365738857,0.609988478393526,"Phototroph","Phototroph"
"204","MMETSP0527",-0.24929178470255,"Mixotroph","MMETSP0527.sigModels.txt",0.930502330581714,0.879147431416378,0.626791963992874,0.713915513037504,0.896098619103085,"Phototroph","Phototroph"
"205","MMETSP0528",-0.255014326647564,"Mixotroph","MMETSP0528.sigModels.txt",0.863410497662181,0.800072848004007,0.36939184845202,0.733999286704291,0.892976082634956,"Phototroph","Phototroph"
"206","MMETSP0562",-353,"Phototroph","MMETSP0562.sigModels.txt",0.00372701490820187,0.00786669525170051,0.168210974741277,0.911993060000807,0.923027310344094,"Phototroph","Phototroph"
"207","MMETSP0563",-368,"Phototroph","MMETSP0563.sigModels.txt",0.00620324927489962,0.012075735659855,0.210121777324103,0.962119296724961,0.927247971652028,"Phototroph","Phototroph"
"208","MMETSP0573",-0.268635724331927,"Mixotroph","MMETSP0573.sigModels.txt",0.929671917308039,0.916303150800148,0.788785902349733,0.857915634278231,0.924945746514616,"Phototroph","Phototroph"
"209","MMETSP0574",-0.242897727272727,"Mixotroph","MMETSP0574.sigModels.txt",0.979502478188156,0.970207258726614,0.878301163998258,0.913793903080496,0.93238925146995,"Phototroph","Phototroph"
"210","MMETSP0578",-289,"Phototroph","MMETSP0578.sigModels.txt",0.00468209025867461,0.0158603373854103,0.199757974994448,0.757189660172779,0.696521498543548,"Phototroph","Phototroph"
"211","MMETSP0580",-380,"Phototroph","MMETSP0580.sigModels.txt",0.00119998328464853,0.00203517712596129,0.170331871350695,0.91090456845615,0.968303658634407,"Phototroph","Phototroph"
"212","MMETSP0593",-329,"Phototroph","MMETSP0593.sigModels.txt",0.00365876892981195,0.00705044732443036,0.248018077165468,0.940340736555243,0.890937374088689,"Phototroph","Phototroph"
"213","MMETSP0595",-250,"Phototroph","MMETSP0595.sigModels.txt",0.248660045087423,0.0356269769561191,0.876901665626795,0.98408757020467,0.969906880051993,"Phototroph","Phototroph"
"214","MMETSP0603",-350,"Phototroph","MMETSP0603.sigModels.txt",0.00378457253855442,0.00787560867792978,0.145568512405185,0.951995478805723,0.982264513420265,"Phototroph","Phototroph"
"215","MMETSP0604",-347,"Phototroph","MMETSP0604.sigModels.txt",0.00620041163582355,0.0129706463545969,0.156602079530999,0.898272334573779,0.9311843691527,"Phototroph","Phototroph"
"216","MMETSP0648",-0.232323232323232,"Mixotroph","MMETSP0648.sigModels.txt",0.920647006723627,0.932912465745364,0.278593330109547,0.813719310640565,0.871372236848945,"Phototroph","Phototroph"
"217","MMETSP0649",-0.236804564907275,"Mixotroph","MMETSP0649.sigModels.txt",0.881933213462469,0.867304665638445,0.312137179341062,0.812178852840303,0.759549480741461,"Phototroph","Phototroph"
"218","MMETSP0661",-0.145061728395062,"Mixotroph","MMETSP0661.sigModels.txt",0.340874445452104,0.174377912278678,0.894703891914348,0.709239545609834,0.665671704025689,"Mixotroph","Mixotroph"
"219","MMETSP0689",-0.208333333333333,"Mixotroph","MMETSP0689.sigModels.txt",0.346479062231931,0.264163365403779,0.838819359098993,0.928732808283902,0.951974546447055,"Phototroph","Phototroph"
"220","MMETSP0693",-166,"Phototroph","MMETSP0693.sigModels.txt",7.87113779332403e-05,0.000314934594927256,0.00557083839973384,0.0484288368635806,0.415751736677134,"Phototroph","Phototroph"
"221","MMETSP0696",-364,"Phototroph","MMETSP0696.sigModels.txt",0.0318414701890216,0.205373501003066,0.176141739887372,0.943717036903561,0.961759553393865,"Phototroph","Phototroph"
"222","MMETSP0697",-368,"Phototroph","MMETSP0697.sigModels.txt",0.0357509180700296,0.207411382859679,0.17618141340858,0.95121584104039,0.954942747629409,"Phototroph","Phototroph"
"223","MMETSP0698",-319,"Phototroph","MMETSP0698.sigModels.txt",0.0923935179052104,0.32811468589705,0.222625438510822,0.921122585529854,0.782541044809123,"Phototroph","Phototroph"
"224","MMETSP0699",-296,"Phototroph","MMETSP0699.sigModels.txt",0.00647112845742194,0.0365493003073897,0.0456793150089359,0.825590946982824,0.942835733379866,"Phototroph","Phototroph"
"225","MMETSP0706",-341,"Phototroph","MMETSP0706.sigModels.txt",0.00121820429207624,0.00107525340004561,0.130578348680737,0.936408035798201,0.974803270076076,"Phototroph","Phototroph"
"226","MMETSP0707",-368,"Phototroph","MMETSP0707.sigModels.txt",0.00574262129958768,0.00408974423940848,0.157809122711682,0.952004465545843,0.966357749046833,"Phototroph","Phototroph"
"227","MMETSP0708",-292,"Phototroph","MMETSP0708.sigModels.txt",0.000512474323021503,0.000822750638255064,0.0971154692115003,0.91057220796578,0.964370333268716,"Phototroph","Phototroph"
"228","MMETSP0713",-367,"Phototroph","MMETSP0713.sigModels.txt",0.00148269346849419,0.00199259559424516,0.121491256929545,0.876334470173292,0.945666666642526,"Phototroph","Phototroph"
"229","MMETSP0717",-327,"Phototroph","MMETSP0717.sigModels.txt",0.0237890270280664,0.0155816127133873,0.248363115490533,0.861141609111841,0.973961785793337,"Phototroph","Phototroph"
"230","MMETSP0718",-101,"Phototroph","MMETSP0718.sigModels.txt",0.000740224375335736,0.000473577659716286,0.00972573574729022,0.0548438883709587,0.0379896540897854,"Phototroph","Heterotroph"
"231","MMETSP0724",-375,"Phototroph","MMETSP0724.sigModels.txt",0.00284831914017433,0.00622617243821962,0.115652726309612,0.945336139563638,0.806550095766351,"Phototroph","Phototroph"
"232","MMETSP0725",-381,"Phototroph","MMETSP0725.sigModels.txt",0.00223737190560713,0.00633541516796789,0.11307633051261,0.948636086119123,0.896557261498264,"Phototroph","Phototroph"
"233","MMETSP0726",-242,"Phototroph","MMETSP0726.sigModels.txt",0.00103413597367646,0.0021476628255866,0.163392816050461,0.499437549279535,0.200833630065558,"Phototroph","Phototroph"
"234","MMETSP0727",-361,"Phototroph","MMETSP0727.sigModels.txt",0.00298545419777219,0.00976546400697005,0.1132751691762,0.930673729891682,0.824476200450608,"Phototroph","Phototroph"
"235","MMETSP0733",-387,"Phototroph","MMETSP0733.sigModels.txt",0.00143001828338328,0.00195570277079349,0.161236824542196,0.925848718754003,0.965156434155492,"Phototroph","Phototroph"
"236","MMETSP0734",-378,"Phototroph","MMETSP0734.sigModels.txt",0.00123898279344138,0.00195570277079349,0.138692768395769,0.931567603344499,0.920611276911818,"Phototroph","Phototroph"
"237","MMETSP0735",-393,"Phototroph","MMETSP0735.sigModels.txt",0.00112953945897757,0.00200227188774696,0.133367752776121,0.922915562322364,0.968635057712581,"Phototroph","Phototroph"
"238","MMETSP0736",-394,"Phototroph","MMETSP0736.sigModels.txt",0.00148455886898434,0.00204041747144936,0.184464017677131,0.930431665243626,0.96099707208318,"Phototroph","Phototroph"
"239","MMETSP0737",-379,"Phototroph","MMETSP0737.sigModels.txt",0.00989123538552911,0.0293010843204473,0.210372805052133,0.954416492253906,0.979589532441042,"Phototroph","Phototroph"
"240","MMETSP0738",-287,"Phototroph","MMETSP0738.sigModels.txt",0.000769155916727727,0.00735927496262177,0.0861077526508983,0.928903822686135,0.772992636818003,"Phototroph","Phototroph"
"241","MMETSP0739",-319,"Phototroph","MMETSP0739.sigModels.txt",0.00602142624574421,0.0266177559087087,0.154845863992455,0.863841630445535,0.932554808308434,"Phototroph","Phototroph"
"242","MMETSP0740",-278,"Phototroph","MMETSP0740.sigModels.txt",0.000263094057767886,0.000771977726306847,0.0292235519149556,0.921913808795757,0.409114929095081,"Phototroph","Phototroph"
"243","MMETSP0744",-316,"Phototroph","MMETSP0744.sigModels.txt",0.00252341423527151,0.00322207801657662,0.104853102067189,0.852782637636957,0.87564877481321,"Phototroph","Phototroph"
"244","MMETSP0745",-299,"Phototroph","MMETSP0745.sigModels.txt",0.00243581951085219,0.00539320671205854,0.144886934280854,0.900030420885081,0.70512217605414,"Phototroph","Phototroph"
"245","MMETSP0746",-321,"Phototroph","MMETSP0746.sigModels.txt",0.00277366754621002,0.00427275817782523,0.142548295442022,0.881872353759804,0.778991263163193,"Phototroph","Phototroph"
"246","MMETSP0747",-320,"Phototroph","MMETSP0747.sigModels.txt",0.00169137547066453,0.00301292504341413,0.143069836107948,0.871493887099875,0.868181182715626,"Phototroph","Phototroph"
"247","MMETSP0751",-390,"Phototroph","MMETSP0751.sigModels.txt",0.00734300928055704,0.0299119067182217,0.121163127331835,0.941214472708277,0.97254828583373,"Phototroph","Phototroph"
"248","MMETSP0752",-391,"Phototroph","MMETSP0752.sigModels.txt",0.0081578187816027,0.0276095657011881,0.0961129637039482,0.970533649464197,0.983399510694014,"Phototroph","Phototroph"
"249","MMETSP0753",-390,"Phototroph","MMETSP0753.sigModels.txt",0.00827614431203743,0.0272148832331045,0.105715304159018,0.953650450939245,0.978694535127698,"Phototroph","Phototroph"
"250","MMETSP0754",-388,"Phototroph","MMETSP0754.sigModels.txt",0.0071861605347484,0.0422878079635826,0.139821904947676,0.969082346971967,0.983643298285988,"Phototroph","Phototroph"
"251","MMETSP0758",95,"Heterotroph","MMETSP0758.sigModels.txt",0.272654765010184,0.880582815056076,0.489515312549974,0.00037257012152676,0.000678775767690431,"Heterotroph","Heterotroph"
"252","MMETSP0759",122,"Heterotroph","MMETSP0759.sigModels.txt",0.975291917425412,0.984850745557581,0.818456705665301,0.00634729242519992,0.000643000060862474,"Heterotroph","Heterotroph"
"253","MMETSP0766",-0.226361031518625,"Mixotroph","MMETSP0766.sigModels.txt",0.16781470950419,0.0428487620141842,0.86837571130356,0.849754487595896,0.713429142576941,"Mixotroph","Mixotroph"
"254","MMETSP0780",138,"Heterotroph","MMETSP0780.sigModels.txt",0.998194535361221,0.966607155561959,0.365544963647867,0.012463698559505,0.00396501944744668,"Heterotroph","Heterotroph"
"255","MMETSP0784",-0.204026845637584,"Mixotroph","MMETSP0784.sigModels.txt",0.873948338025607,0.834638706717935,0.874240264160608,0.976212484255801,0.964505096692273,"Mixotroph","Phototroph"
"256","MMETSP0785",-225,"Phototroph","MMETSP0785.sigModels.txt",0.98943429003884,0.980698683195357,0.889333343576497,0.959942859270915,0.919704861663538,"Phototroph","Phototroph"
"257","MMETSP0786",-380,"Phototroph","MMETSP0786.sigModels.txt",0.00462927029476925,0.00517851656392069,0.263702081877012,0.966346013662036,0.968038879470582,"Phototroph","Phototroph"
"258","MMETSP0789",-367,"Phototroph","MMETSP0789.sigModels.txt",0.00832809837749743,0.00662508697886245,0.24992219628051,0.906374636793642,0.955615993293233,"Phototroph","Phototroph"
"259","MMETSP0790",-0.239612188365651,"Mixotroph","MMETSP0790.sigModels.txt",0.0796422980126437,0.038734368891026,0.831089274787265,0.920777047645813,0.798414322249779,"Mixotroph","Mixotroph"
"260","MMETSP0794",-297,"Phototroph","MMETSP0794.sigModels.txt",0.428867177717994,0.666961270585374,0.641029479606697,0.92758366161946,0.979273527698714,"Phototroph","Phototroph"
"261","MMETSP0795",19,"Heterotroph","MMETSP0795.sigModels.txt",0.00197767896861641,0.00303401077926797,0.0749346482098895,0.00875882588866405,0.000894424066700014,"Heterotroph","Heterotroph"
"262","MMETSP0796",22,"Heterotroph","MMETSP0796.sigModels.txt",0.681928958825128,0.186663007479922,0.906542258244493,0.954597651205128,0.959324237064717,"Mixotroph","Phototroph"
"263","MMETSP0797",-0.1104,"Mixotroph","MMETSP0797.sigModels.txt",0.178341442272732,0.100889092889727,0.176137805428465,0.696056874908933,0.122876018350144,"Mixotroph","Mixotroph"
"264","MMETSP0799",-149,"Phototroph","MMETSP0799.sigModels.txt",0.992862834643046,0.906757308035028,0.953905976444755,0.962113617599029,0.959369775176196,"Mixotroph","Mixotroph"
"265","MMETSP0800",-362,"Phototroph","MMETSP0800.sigModels.txt",0.0067027161733125,0.00652270896006225,0.0358593548372017,0.833306050477263,0.950880171502892,"Phototroph","Phototroph"
"266","MMETSP0802",-309,"Phototroph","MMETSP0802.sigModels.txt",0.0252595022765676,0.0604698910808187,0.0966773244943125,0.966291780979313,0.998292818064187,"Phototroph","Phototroph"
"267","MMETSP0803",-234,"Phototroph","MMETSP0803.sigModels.txt",0.410634581321035,0.0953006551894577,0.0570975327637145,0.950178658224836,0.993184195566387,"Phototroph","Phototroph"
"268","MMETSP0804",-296,"Phototroph","MMETSP0804.sigModels.txt",0.0230726420098459,0.0460996464746865,0.0509850434081098,0.993850057426093,0.999971519154137,"Phototroph","Phototroph"
"269","MMETSP0806",-320,"Phototroph","MMETSP0806.sigModels.txt",0.00677495974660524,0.0165527733382911,0.0310422597996571,0.918825885866597,0.991038275790101,"Phototroph","Phototroph"
"270","MMETSP0807",-286,"Phototroph","MMETSP0807.sigModels.txt",0.00095098695357725,0.0048573590207877,0.0515059975046693,0.942437084297531,0.991296216840172,"Phototroph","Phototroph"
"271","MMETSP0809",-198,"Phototroph","MMETSP0809.sigModels.txt",0.00364786976138304,0.00217975100895503,0.0630831471566392,0.258130711795608,0.428872625050936,"Phototroph","Phototroph"
"272","MMETSP0810",-185,"Phototroph","MMETSP0810.sigModels.txt",0.0319871704286901,0.0618814945554668,0.0751489669745311,0.2665008044947,0.292430333802924,"Phototroph","Phototroph"
"273","MMETSP0811",-181,"Phototroph","MMETSP0811.sigModels.txt",0.184419221381302,0.0288167578542202,0.59655616238703,0.586628267231192,0.491890685794632,"Phototroph","Phototroph"
"274","MMETSP0812",-152,"Phototroph","MMETSP0812.sigModels.txt",0.695737061805733,0.485017416516102,0.344135402900234,0.570375316376009,0.446967760296232,"Mixotroph","Mixotroph"
"275","MMETSP0814",-193,"Phototroph","MMETSP0814.sigModels.txt",0.668901156317816,0.194106268101552,0.868245220069791,0.785479205991085,0.660693155338909,"Mixotroph","Mixotroph"
"276","MMETSP0815",-222,"Phototroph","MMETSP0815.sigModels.txt",0.994660580408376,0.901421964984725,0.975944131992996,0.971655289673526,0.93668735145412,"Mixotroph","Mixotroph"
"277","MMETSP0816",-350,"Phototroph","MMETSP0816.sigModels.txt",0.00474940384326423,0.00651631135526764,0.0688567179637958,0.88834745235006,0.961075415805136,"Phototroph","Phototroph"
"278","MMETSP0817",-290,"Phototroph","MMETSP0817.sigModels.txt",0.0150560725642871,0.0195128477549264,0.0440261389402946,0.995152558388158,0.999926297940408,"Phototroph","Phototroph"
"279","MMETSP0818",-284,"Phototroph","MMETSP0818.sigModels.txt",0.0244811813445488,0.0549179089177841,0.0464602172387561,0.99620811973051,0.999855610701342,"Phototroph","Phototroph"
"280","MMETSP0819",-282,"Phototroph","MMETSP0819.sigModels.txt",0.0160294395042507,0.016338756176291,0.0462686472055893,0.989703283880935,0.999822495104036,"Phototroph","Phototroph"
"281","MMETSP0820",-281,"Phototroph","MMETSP0820.sigModels.txt",0.0247828020835647,0.0237488921245206,0.0371098908242773,0.993035076629816,0.999793347070011,"Phototroph","Phototroph"
"282","MMETSP0850",-363,"Phototroph","MMETSP0850.sigModels.txt",0.000837041502657038,0.00144114842121594,0.107021771753993,0.912244842700878,0.817969662787877,"Phototroph","Phototroph"
"283","MMETSP0851",-374,"Phototroph","MMETSP0851.sigModels.txt",0.000685052929314733,0.00181820077301933,0.12418340759647,0.915572624641657,0.935490769980548,"Phototroph","Phototroph"
"284","MMETSP0852",-358,"Phototroph","MMETSP0852.sigModels.txt",0.000603342521047419,0.00154899104041845,0.0951039253281898,0.909401446693313,0.920272359356571,"Phototroph","Phototroph"
"285","MMETSP0853",-377,"Phototroph","MMETSP0853.sigModels.txt",0.000412057327586976,0.00126642077307015,0.0871931397515288,0.838430964940207,0.922330573275324,"Phototroph","Phototroph"
"286","MMETSP0878",-392,"Phototroph","MMETSP0878.sigModels.txt",0.00593730776833891,0.0183501944707243,0.193198374754824,0.904821406053923,0.972271329410779,"Phototroph","Phototroph"
"287","MMETSP0879",-380,"Phototroph","MMETSP0879.sigModels.txt",0.0110330562507249,0.0188021044014852,0.25923952868615,0.876475813292274,0.975239154970033,"Phototroph","Phototroph"
"288","MMETSP0880",-383,"Phototroph","MMETSP0880.sigModels.txt",0.00970913826211313,0.0193722316104112,0.267085244220793,0.893298323558981,0.969118360267157,"Phototroph","Phototroph"
"289","MMETSP0881",-377,"Phototroph","MMETSP0881.sigModels.txt",0.00724657906335982,0.0160267313456282,0.237298438301081,0.873436148436126,0.938801993074379,"Phototroph","Phototroph"
"290","MMETSP0882",-294,"Phototroph","MMETSP0882.sigModels.txt",0.239680222237687,0.254558251901773,0.30896002525591,0.904858088234987,0.955307175166506,"Phototroph","Phototroph"
"291","MMETSP0883",-280,"Phototroph","MMETSP0883.sigModels.txt",0.0561509387576346,0.0449411293763609,0.0834224310766653,0.816795886201734,0.949698566732659,"Phototroph","Phototroph"
"292","MMETSP0884",-290,"Phototroph","MMETSP0884.sigModels.txt",0.0975043312561754,0.11893799976652,0.195237887476504,0.733474571865085,0.857103064286044,"Phototroph","Phototroph"
"293","MMETSP0885",-296,"Phototroph","MMETSP0885.sigModels.txt",0.12653713071445,0.17098808202151,0.367694519174586,0.862104034454648,0.888745440727354,"Phototroph","Phototroph"
"294","MMETSP0886",-232,"Phototroph","MMETSP0886.sigModels.txt",0.0312288039745707,0.0775341385462859,0.483157779418053,0.479971449549587,0.353280285368179,"Phototroph","Phototroph"
"295","MMETSP0887",-243,"Phototroph","MMETSP0887.sigModels.txt",0.268896281085311,0.386118265500545,0.611942862970672,0.855042259093739,0.768237523913139,"Phototroph","Phototroph"
"296","MMETSP0888",-261,"Phototroph","MMETSP0888.sigModels.txt",0.312327479334708,0.550472597674474,0.65833394011854,0.931194018441768,0.748890774719034,"Phototroph","Phototroph"
"297","MMETSP0889",-247,"Phototroph","MMETSP0889.sigModels.txt",0.283675723730534,0.484397462497826,0.564112828486619,0.731968110333348,0.806740971765426,"Phototroph","Phototroph"
"298","MMETSP0890",-237,"Phototroph","MMETSP0890.sigModels.txt",0.131136737421081,0.248452286223312,0.0369634078150578,0.709474583929372,0.938362472487512,"Phototroph","Phototroph"
"299","MMETSP0891",-211,"Phototroph","MMETSP0891.sigModels.txt",0.403373442598886,0.824226762566068,0.217193347147125,0.786835605929848,0.843618008668189,"Phototroph","Phototroph"
"300","MMETSP0892",-217,"Phototroph","MMETSP0892.sigModels.txt",0.0261573280847165,0.119552551795404,0.0702672491779524,0.653439681431223,0.3069852141041,"Phototroph","Phototroph"
"301","MMETSP0893",-232,"Phototroph","MMETSP0893.sigModels.txt",0.11442310467055,0.499078833292769,0.212896513708861,0.716298876658563,0.818373968557809,"Phototroph","Phototroph"
"302","MMETSP0894",-284,"Phototroph","MMETSP0894.sigModels.txt",0.0711038120612663,0.0208307153565415,0.234614119796284,0.748791885288919,0.897718411149587,"Phototroph","Phototroph"
"303","MMETSP0895",-278,"Phototroph","MMETSP0895.sigModels.txt",0.0108089951658591,0.00910840836988769,0.112588762338706,0.588932536877592,0.854039431726026,"Phototroph","Phototroph"
"304","MMETSP0896",-261,"Phototroph","MMETSP0896.sigModels.txt",0.00149246919676737,0.00235753469232542,0.0354739706122459,0.5278142820418,0.727700301086834,"Phototroph","Phototroph"
"305","MMETSP0897",-269,"Phototroph","MMETSP0897.sigModels.txt",0.0034080622501342,0.00212367498369352,0.0567628091953247,0.608413480088819,0.825548635415165,"Phototroph","Phototroph"
"306","MMETSP0898",-380,"Phototroph","MMETSP0898.sigModels.txt",0.0896146392653716,0.0552702721814257,0.207332152993749,0.824947273663171,0.97027423888247,"Phototroph","Phototroph"
