"community","Cluster","MAG"
3,"Cluster_5","IO-all-SRF-0-8-5-00_bin-22"
3,"Cluster_5","SPO-PEOD-DCM-0-8-5-00_bin-80"
3,"Cluster_5","SAO-all-SRF-0-8-5-00_bin-171"
3,"Cluster_5","NPO-all-DCM-0-8-5-00_bin-411"
3,"Cluster_5","NAO-all-SRF-0-8-5-00_bin-142"
3,"Cluster_5","RS-all-SRF-0-8-5-00_bin-50"
3,"Cluster_5","SPO-all-DCM-0-8-5-00_bin-127"
3,"Cluster_5","SPO-SPSG-DCM-0-8-5-00_bin-173"
3,"Cluster_5","RS-all-DCM-0-8-5-00_bin-46"
3,"Cluster_5","IO-all-DCM-0-8-5-00_bin-306"
3,"Cluster_5","SAO-all-DCM-0-8-5-00_bin-271"
3,"Cluster_5","IO-all-DCM-20-180-00_bin-62"
3,"Cluster_5","MS-all-DCM-0-8-5-00_bin-636"
3,"Cluster_5","NAO-all-DCM-0-8-5-00_bin-131"
3,"Cluster_5","IO-all-SRF-0-8-5-00_bin-22"
3,"Cluster_5","SPO-PEOD-DCM-0-8-5-00_bin-80"
3,"Cluster_5","SAO-all-SRF-0-8-5-00_bin-171"
3,"Cluster_5","NPO-all-DCM-0-8-5-00_bin-411"
3,"Cluster_5","NAO-all-SRF-0-8-5-00_bin-142"
3,"Cluster_5","RS-all-SRF-0-8-5-00_bin-50"
3,"Cluster_5","SPO-all-DCM-0-8-5-00_bin-127"
3,"Cluster_5","SPO-SPSG-DCM-0-8-5-00_bin-173"
3,"Cluster_5","RS-all-DCM-0-8-5-00_bin-46"
3,"Cluster_5","IO-all-DCM-0-8-5-00_bin-306"
3,"Cluster_5","SAO-all-DCM-0-8-5-00_bin-271"
3,"Cluster_5","IO-all-DCM-20-180-00_bin-62"
3,"Cluster_5","MS-all-DCM-0-8-5-00_bin-636"
3,"Cluster_5","NAO-all-DCM-0-8-5-00_bin-131"
3,"Cluster_5","IO-all-SRF-0-8-5-00_bin-22"
3,"Cluster_5","SPO-PEOD-DCM-0-8-5-00_bin-80"
3,"Cluster_5","SAO-all-SRF-0-8-5-00_bin-171"
3,"Cluster_5","NPO-all-DCM-0-8-5-00_bin-411"
3,"Cluster_5","NAO-all-SRF-0-8-5-00_bin-142"
3,"Cluster_5","RS-all-SRF-0-8-5-00_bin-50"
3,"Cluster_5","SPO-all-DCM-0-8-5-00_bin-127"
3,"Cluster_5","SPO-SPSG-DCM-0-8-5-00_bin-173"
3,"SPO-all-SRF-0-8-5-00_bin-505","SPO-all-SRF-0-8-5-00_bin-505"
1,"MS-all-SRF-0-8-5-00_bin-479","MS-all-SRF-0-8-5-00_bin-479"
1,"Cluster_82","SPO-CHIL-SRF-0-8-5-00_bin-213"
1,"Cluster_82","SPO-all-SRF-0-8-5-00_bin-1028"
1,"Cluster_82","SPO-CHIL-SRF-0-8-5-00_bin-213"
1,"Cluster_82","SPO-all-SRF-0-8-5-00_bin-1028"
1,"IO-all-SRF-0-8-5-00_bin-243","IO-all-SRF-0-8-5-00_bin-243"
1,"SAO-all-DCM-0-8-5-00_bin-181","SAO-all-DCM-0-8-5-00_bin-181"
1,"NAO-all-SRF-0-8-5-00_bin-300","NAO-all-SRF-0-8-5-00_bin-300"
1,"MS-all-SRF-0-8-5-00_bin-629","MS-all-SRF-0-8-5-00_bin-629"
1,"Cluster_87","IO-all-DCM-0-8-5-00_bin-12"
1,"Cluster_87","IO-all-SRF-0-8-5-00_bin-579"
1,"Cluster_87","NPO-all-SRF-0-8-5-00_bin-490"
1,"Cluster_87","IO-all-DCM-0-8-5-00_bin-12"
1,"Cluster_87","IO-all-SRF-0-8-5-00_bin-579"
1,"Cluster_87","NPO-all-SRF-0-8-5-00_bin-490"
1,"Cluster_87","IO-all-DCM-0-8-5-00_bin-12"
1,"Cluster_87","IO-all-SRF-0-8-5-00_bin-579"
1,"Cluster_87","NPO-all-SRF-0-8-5-00_bin-490"
1,"NAO-all-SRF-0-8-5-00_bin-167","NAO-all-SRF-0-8-5-00_bin-167"
3,"SAO-all-DCM-0-8-5-00_bin-62","SAO-all-DCM-0-8-5-00_bin-62"
4,"MS-all-DCM-0-8-5-00_bin-450","MS-all-DCM-0-8-5-00_bin-450"
4,"RS-all-DCM-20-180-00_bin-3","RS-all-DCM-20-180-00_bin-3"
4,"NAO-all-MIX-20-180-00_bin-13","NAO-all-MIX-20-180-00_bin-13"
5,"NPO-all-SRF-5-20-00_bin-22","NPO-all-SRF-5-20-00_bin-22"
5,"SPO-all-SRF-20-180-00_bin-209","SPO-all-SRF-20-180-00_bin-209"
5,"SPO-SPSG-SRF-180-2000-00_bin-221","SPO-SPSG-SRF-180-2000-00_bin-221"
5,"NPO-all-DCM-5-20-00_bin-25","NPO-all-DCM-5-20-00_bin-25"
5,"NPO-all-SRF-180-2000-00_bin-44","NPO-all-SRF-180-2000-00_bin-44"
5,"SPO-all-SRF-20-180-00_bin-249","SPO-all-SRF-20-180-00_bin-249"
2,"Cluster_15","IO-all-DCM-20-180-00_bin-84"
2,"Cluster_15","IO-all-SRF-180-2000-00_bin-44"
2,"Cluster_15","IO-all-SRF-20-180-00_bin-26"
2,"Cluster_15","IO-all-DCM-20-180-00_bin-84"
2,"Cluster_15","IO-all-SRF-180-2000-00_bin-44"
2,"Cluster_15","IO-all-SRF-20-180-00_bin-26"
2,"Cluster_15","IO-all-DCM-20-180-00_bin-84"
2,"Cluster_15","IO-all-SRF-180-2000-00_bin-44"
2,"Cluster_15","IO-all-SRF-20-180-00_bin-26"
5,"Cluster_30","SPO-all-SRF-5-20-00_bin-55"
5,"Cluster_30","SPO-PEOD-SRF-5-20-00_bin-8"
5,"Cluster_30","SPO-all-SRF-5-20-00_bin-55"
5,"Cluster_30","SPO-PEOD-SRF-5-20-00_bin-8"
2,"SPO-SPSG-SRF-20-180-00_bin-138","SPO-SPSG-SRF-20-180-00_bin-138"
2,"SPO-PEOD-SRF-0-8-5-00_bin-102","SPO-PEOD-SRF-0-8-5-00_bin-102"
5,"Cluster_43","SPO-all-SRF-0-8-5-00_bin-502"
5,"Cluster_43","SPO-all-SRF-5-20-00_bin-108"
5,"Cluster_43","SPO-SPSG-DCM-0-8-5-00_bin-172"
5,"Cluster_43","SPO-SPSG-SRF-0-8-5-00_bin-277"
5,"Cluster_43","SPO-SPSG-MIX-0-8-5-00_bin-132"
5,"Cluster_43","SPO-SPSG-SRF-20-180-00_bin-62"
5,"Cluster_43","SPO-all-DCM-0-8-5-00_bin-275"
5,"Cluster_43","SPO-all-SRF-20-180-00_bin-125"
5,"Cluster_43","SPO-SPSG-DCM-5-20-00_bin-1"
5,"Cluster_43","SPO-all-SRF-0-8-5-00_bin-502"
5,"Cluster_43","SPO-all-SRF-5-20-00_bin-108"
5,"Cluster_43","SPO-SPSG-DCM-0-8-5-00_bin-172"
5,"Cluster_43","SPO-SPSG-SRF-0-8-5-00_bin-277"
5,"Cluster_43","SPO-SPSG-MIX-0-8-5-00_bin-132"
5,"Cluster_43","SPO-SPSG-SRF-20-180-00_bin-62"
5,"Cluster_43","SPO-all-DCM-0-8-5-00_bin-275"
5,"Cluster_43","SPO-all-SRF-20-180-00_bin-125"
5,"Cluster_43","SPO-SPSG-DCM-5-20-00_bin-1"
5,"Cluster_43","SPO-all-SRF-0-8-5-00_bin-502"
5,"Cluster_43","SPO-all-SRF-5-20-00_bin-108"
5,"Cluster_43","SPO-SPSG-DCM-0-8-5-00_bin-172"
5,"Cluster_43","SPO-SPSG-SRF-0-8-5-00_bin-277"
5,"Cluster_43","SPO-SPSG-MIX-0-8-5-00_bin-132"
5,"Cluster_43","SPO-SPSG-SRF-20-180-00_bin-62"
5,"Cluster_43","SPO-all-DCM-0-8-5-00_bin-275"
5,"Cluster_43","SPO-all-SRF-20-180-00_bin-125"
5,"Cluster_43","SPO-SPSG-DCM-5-20-00_bin-1"
5,"Cluster_43","SPO-all-SRF-0-8-5-00_bin-502"
5,"Cluster_43","SPO-all-SRF-5-20-00_bin-108"
5,"Cluster_43","SPO-SPSG-DCM-0-8-5-00_bin-172"
5,"Cluster_43","SPO-SPSG-SRF-0-8-5-00_bin-277"
5,"Cluster_43","SPO-SPSG-MIX-0-8-5-00_bin-132"
5,"Cluster_43","SPO-SPSG-SRF-20-180-00_bin-62"
5,"Cluster_43","SPO-all-DCM-0-8-5-00_bin-275"
5,"Cluster_43","SPO-all-SRF-20-180-00_bin-125"
5,"Cluster_43","SPO-SPSG-DCM-5-20-00_bin-1"
5,"Cluster_43","SPO-all-SRF-0-8-5-00_bin-502"
5,"Cluster_43","SPO-all-SRF-5-20-00_bin-108"
5,"Cluster_43","SPO-SPSG-DCM-0-8-5-00_bin-172"
5,"Cluster_43","SPO-SPSG-SRF-0-8-5-00_bin-277"
5,"Cluster_43","SPO-SPSG-MIX-0-8-5-00_bin-132"
5,"Cluster_43","SPO-SPSG-SRF-20-180-00_bin-62"
5,"Cluster_43","SPO-all-DCM-0-8-5-00_bin-275"
5,"Cluster_43","SPO-all-SRF-20-180-00_bin-125"
5,"Cluster_43","SPO-SPSG-DCM-5-20-00_bin-1"
5,"Cluster_43","SPO-all-SRF-0-8-5-00_bin-502"
5,"Cluster_43","SPO-all-SRF-5-20-00_bin-108"
5,"Cluster_43","SPO-SPSG-DCM-0-8-5-00_bin-172"
5,"Cluster_43","SPO-SPSG-SRF-0-8-5-00_bin-277"
5,"Cluster_43","SPO-SPSG-MIX-0-8-5-00_bin-132"
5,"Cluster_43","SPO-SPSG-SRF-20-180-00_bin-62"
5,"Cluster_43","SPO-all-DCM-0-8-5-00_bin-275"
5,"Cluster_43","SPO-all-SRF-20-180-00_bin-125"
5,"Cluster_43","SPO-SPSG-DCM-5-20-00_bin-1"
5,"Cluster_43","SPO-all-SRF-0-8-5-00_bin-502"
5,"Cluster_43","SPO-all-SRF-5-20-00_bin-108"
5,"Cluster_43","SPO-SPSG-DCM-0-8-5-00_bin-172"
5,"Cluster_43","SPO-SPSG-SRF-0-8-5-00_bin-277"
5,"Cluster_43","SPO-SPSG-MIX-0-8-5-00_bin-132"
5,"Cluster_43","SPO-SPSG-SRF-20-180-00_bin-62"
5,"Cluster_43","SPO-all-DCM-0-8-5-00_bin-275"
5,"Cluster_43","SPO-all-SRF-20-180-00_bin-125"
5,"Cluster_43","SPO-SPSG-DCM-5-20-00_bin-1"
5,"Cluster_43","SPO-all-SRF-0-8-5-00_bin-502"
5,"Cluster_43","SPO-all-SRF-5-20-00_bin-108"
5,"Cluster_43","SPO-SPSG-DCM-0-8-5-00_bin-172"
5,"Cluster_43","SPO-SPSG-SRF-0-8-5-00_bin-277"
5,"Cluster_43","SPO-SPSG-MIX-0-8-5-00_bin-132"
5,"Cluster_43","SPO-SPSG-SRF-20-180-00_bin-62"
5,"Cluster_43","SPO-all-DCM-0-8-5-00_bin-275"
5,"Cluster_43","SPO-all-SRF-20-180-00_bin-125"
5,"Cluster_43","SPO-SPSG-DCM-5-20-00_bin-1"
5,"Cluster_43","SPO-all-SRF-0-8-5-00_bin-502"
5,"Cluster_43","SPO-all-SRF-5-20-00_bin-108"
5,"Cluster_43","SPO-SPSG-DCM-0-8-5-00_bin-172"
5,"Cluster_43","SPO-SPSG-SRF-0-8-5-00_bin-277"
5,"Cluster_43","SPO-SPSG-MIX-0-8-5-00_bin-132"
5,"Cluster_43","SPO-SPSG-SRF-20-180-00_bin-62"
5,"Cluster_43","SPO-all-DCM-0-8-5-00_bin-275"
5,"Cluster_43","SPO-all-SRF-20-180-00_bin-125"
5,"Cluster_43","SPO-SPSG-DCM-5-20-00_bin-1"
2,"Cluster_55","SPO-PEOD-DCM-0-8-5-00_bin-54"
2,"Cluster_55","SPO-all-SRF-0-8-5-00_bin-775"
2,"Cluster_55","SPO-all-DCM-0-8-5-00_bin-527"
2,"Cluster_55","SPO-PEOD-DCM-0-8-5-00_bin-54"
2,"Cluster_55","SPO-all-SRF-0-8-5-00_bin-775"
2,"Cluster_55","SPO-all-DCM-0-8-5-00_bin-527"
2,"Cluster_55","SPO-PEOD-DCM-0-8-5-00_bin-54"
2,"Cluster_55","SPO-all-SRF-0-8-5-00_bin-775"
2,"Cluster_55","SPO-all-DCM-0-8-5-00_bin-527"
2,"Cluster_55","SPO-PEOD-DCM-0-8-5-00_bin-54"
2,"Cluster_55","SPO-all-SRF-0-8-5-00_bin-775"
2,"Cluster_55","SPO-all-DCM-0-8-5-00_bin-527"
5,"Cluster_36","NAO-all-MIX-0-8-5-00_bin-96"
5,"Cluster_36","NAO-all-SRF-0-8-5-00_bin-745"
5,"Cluster_36","SAO-all-DCM-0-8-5-00_bin-517"
5,"Cluster_36","NAO-all-MIX-0-8-5-00_bin-96"
5,"Cluster_36","NAO-all-SRF-0-8-5-00_bin-745"
5,"Cluster_36","SAO-all-DCM-0-8-5-00_bin-517"
5,"Cluster_36","NAO-all-MIX-0-8-5-00_bin-96"
5,"Cluster_36","NAO-all-SRF-0-8-5-00_bin-745"
5,"Cluster_36","SAO-all-DCM-0-8-5-00_bin-517"
5,"SPO-SPSG-SRF-180-2000-00_bin-163","SPO-SPSG-SRF-180-2000-00_bin-163"
5,"SPO-PEOD-SRF-5-20-00_bin-28","SPO-PEOD-SRF-5-20-00_bin-28"
5,"IO-all-SRF-0-8-5-00_bin-60","IO-all-SRF-0-8-5-00_bin-60"
5,"SPO-PEOD-SRF-0-8-5-00_bin-40","SPO-PEOD-SRF-0-8-5-00_bin-40"
5,"NPO-all-SRF-180-2000-00_bin-31","NPO-all-SRF-180-2000-00_bin-31"
5,"SPO-PEOD-SRF-20-180-00_bin-10","SPO-PEOD-SRF-20-180-00_bin-10"
5,"Cluster_66","IO-all-FSW-0-8-5-00_bin-83"
5,"Cluster_66","IO-all-DCM-0-8-5-00_bin-17"
5,"Cluster_66","IO-all-SRF-0-8-5-00_bin-290"
5,"Cluster_66","NPO-all-DCM-0-8-5-00_bin-211"
5,"Cluster_66","NPO-all-SRF-0-8-5-00_bin-126"
5,"Cluster_66","IO-all-FSW-0-8-5-00_bin-83"
5,"Cluster_66","IO-all-DCM-0-8-5-00_bin-17"
5,"Cluster_66","IO-all-SRF-0-8-5-00_bin-290"
5,"Cluster_66","NPO-all-DCM-0-8-5-00_bin-211"
5,"Cluster_66","NPO-all-SRF-0-8-5-00_bin-126"
5,"Cluster_66","IO-all-FSW-0-8-5-00_bin-83"
5,"Cluster_66","IO-all-DCM-0-8-5-00_bin-17"
5,"Cluster_66","IO-all-SRF-0-8-5-00_bin-290"
5,"Cluster_66","NPO-all-DCM-0-8-5-00_bin-211"
5,"Cluster_66","NPO-all-SRF-0-8-5-00_bin-126"
5,"Cluster_66","IO-all-FSW-0-8-5-00_bin-83"
5,"Cluster_66","IO-all-DCM-0-8-5-00_bin-17"
5,"Cluster_66","IO-all-SRF-0-8-5-00_bin-290"
5,"Cluster_66","NPO-all-DCM-0-8-5-00_bin-211"
5,"Cluster_66","NPO-all-SRF-0-8-5-00_bin-126"
5,"Cluster_66","IO-all-FSW-0-8-5-00_bin-83"
5,"Cluster_66","IO-all-DCM-0-8-5-00_bin-17"
5,"Cluster_66","IO-all-SRF-0-8-5-00_bin-290"
5,"Cluster_66","NPO-all-DCM-0-8-5-00_bin-211"
5,"Cluster_66","NPO-all-SRF-0-8-5-00_bin-126"
5,"IO-all-DCM-0-8-5-00_bin-320","IO-all-DCM-0-8-5-00_bin-320"
2,"Cluster_6","SO-all-DCM-0-8-5-00_bin-52"
2,"Cluster_6","SO-all-SRF-0-8-5-00_bin-20"
2,"Cluster_6","SO-all-DCM-0-8-5-00_bin-52"
2,"Cluster_6","SO-all-SRF-0-8-5-00_bin-20"
2,"Cluster_22","SPO-all-SRF-0-8-5-00_bin-25"
2,"Cluster_22","SPO-SPSG-SRF-0-8-5-00_bin-82"
2,"Cluster_22","SPO-all-SRF-0-8-5-00_bin-25"
2,"Cluster_22","SPO-SPSG-SRF-0-8-5-00_bin-82"
2,"Cluster_33","NPO-all-DCM-0-8-5-00_bin-310"
2,"Cluster_33","SPO-all-DCM-0-8-5-00_bin-542"
2,"Cluster_33","NPO-all-DCM-0-8-5-00_bin-310"
2,"Cluster_33","SPO-all-DCM-0-8-5-00_bin-542"
2,"SPO-all-SRF-0-8-5-00_bin-104","SPO-all-SRF-0-8-5-00_bin-104"
2,"SO-all-DCM-0-8-5-00_bin-46","SO-all-DCM-0-8-5-00_bin-46"
2,"Cluster_47","SPO-all-SRF-180-2000-00_bin-136"
2,"Cluster_47","SPO-SPSG-SRF-180-2000-00_bin-113"
2,"Cluster_47","SPO-all-SRF-180-2000-00_bin-136"
2,"Cluster_47","SPO-SPSG-SRF-180-2000-00_bin-113"
2,"SPO-all-DCM-0-8-5-00_bin-483","SPO-all-DCM-0-8-5-00_bin-483"
2,"Cluster_79","SPO-SPSG-SRF-180-2000-00_bin-96"
2,"Cluster_79","SPO-all-SRF-180-2000-00_bin-146"
2,"Cluster_79","SPO-SPSG-SRF-180-2000-00_bin-96"
2,"Cluster_79","SPO-all-SRF-180-2000-00_bin-146"
2,"NAO-all-SRF-0-8-5-00_bin-763","NAO-all-SRF-0-8-5-00_bin-763"
2,"IO-all-MES-0-8-5-00_bin-132","IO-all-MES-0-8-5-00_bin-132"
2,"SAO-all-SRF-0-8-5-00_bin-366","SAO-all-SRF-0-8-5-00_bin-366"
2,"IO-all-MES-0-8-5-00_bin-431","IO-all-MES-0-8-5-00_bin-431"
2,"SAO-all-SRF-0-8-5-00_bin-528","SAO-all-SRF-0-8-5-00_bin-528"
2,"MS-all-SRF-0-8-5-00_bin-426","MS-all-SRF-0-8-5-00_bin-426"
1,"Cluster_9","MS-all-SRF-0-8-5-00_bin-158"
1,"Cluster_9","SAO-all-SRF-0-8-5-00_bin-590"
1,"Cluster_9","MS-all-SRF-0-8-5-00_bin-158"
1,"Cluster_9","SAO-all-SRF-0-8-5-00_bin-590"
1,"NPO-all-SRF-0-8-5-00_bin-146","NPO-all-SRF-0-8-5-00_bin-146"
1,"IO-all-SRF-0-8-5-00_bin-298","IO-all-SRF-0-8-5-00_bin-298"
4,"NAO-all-SRF-180-2000-00_bin-27","NAO-all-SRF-180-2000-00_bin-27"
3,"Cluster_28","SAO-all-DCM-0-8-5-00_bin-516"
3,"Cluster_28","NAO-all-SRF-0-8-5-00_bin-523"
3,"Cluster_28","SAO-all-DCM-0-8-5-00_bin-516"
3,"Cluster_28","NAO-all-SRF-0-8-5-00_bin-523"
3,"Cluster_32","SAO-all-SRF-0-8-5-00_bin-484"
3,"Cluster_32","MS-all-DCM-0-8-5-00_bin-256"
3,"Cluster_32","NAO-all-SRF-0-8-5-00_bin-169"
3,"Cluster_32","SPO-all-SRF-0-8-5-00_bin-761"
3,"Cluster_32","MS-all-SRF-0-8-5-00_bin-123"
3,"Cluster_32","SAO-all-DCM-0-8-5-00_bin-564"
3,"Cluster_32","SPO-CHIL-SRF-0-8-5-00_bin-249"
3,"Cluster_32","SAO-all-SRF-0-8-5-00_bin-484"
3,"Cluster_32","MS-all-DCM-0-8-5-00_bin-256"
3,"Cluster_32","NAO-all-SRF-0-8-5-00_bin-169"
3,"Cluster_32","SPO-all-SRF-0-8-5-00_bin-761"
3,"Cluster_32","MS-all-SRF-0-8-5-00_bin-123"
3,"Cluster_32","SAO-all-DCM-0-8-5-00_bin-564"
3,"Cluster_32","SPO-CHIL-SRF-0-8-5-00_bin-249"
3,"Cluster_32","SAO-all-SRF-0-8-5-00_bin-484"
3,"Cluster_32","MS-all-DCM-0-8-5-00_bin-256"
3,"Cluster_32","NAO-all-SRF-0-8-5-00_bin-169"
3,"Cluster_32","SPO-all-SRF-0-8-5-00_bin-761"
3,"Cluster_32","MS-all-SRF-0-8-5-00_bin-123"
3,"Cluster_32","SAO-all-DCM-0-8-5-00_bin-564"
3,"Cluster_32","SPO-CHIL-SRF-0-8-5-00_bin-249"
3,"Cluster_32","SAO-all-SRF-0-8-5-00_bin-484"
3,"Cluster_32","MS-all-DCM-0-8-5-00_bin-256"
3,"Cluster_32","NAO-all-SRF-0-8-5-00_bin-169"
3,"Cluster_32","SPO-all-SRF-0-8-5-00_bin-761"
3,"Cluster_32","MS-all-SRF-0-8-5-00_bin-123"
3,"Cluster_32","SAO-all-DCM-0-8-5-00_bin-564"
3,"Cluster_32","SPO-CHIL-SRF-0-8-5-00_bin-249"
3,"Cluster_32","SAO-all-SRF-0-8-5-00_bin-484"
3,"Cluster_32","MS-all-DCM-0-8-5-00_bin-256"
3,"Cluster_32","NAO-all-SRF-0-8-5-00_bin-169"
3,"Cluster_32","SPO-all-SRF-0-8-5-00_bin-761"
3,"Cluster_32","MS-all-SRF-0-8-5-00_bin-123"
3,"Cluster_32","SAO-all-DCM-0-8-5-00_bin-564"
3,"Cluster_32","SPO-CHIL-SRF-0-8-5-00_bin-249"
3,"Cluster_32","SAO-all-SRF-0-8-5-00_bin-484"
3,"Cluster_32","MS-all-DCM-0-8-5-00_bin-256"
3,"Cluster_32","NAO-all-SRF-0-8-5-00_bin-169"
3,"Cluster_32","SPO-all-SRF-0-8-5-00_bin-761"
3,"Cluster_32","MS-all-SRF-0-8-5-00_bin-123"
3,"Cluster_32","SAO-all-DCM-0-8-5-00_bin-564"
3,"Cluster_32","SPO-CHIL-SRF-0-8-5-00_bin-249"
3,"Cluster_32","SAO-all-SRF-0-8-5-00_bin-484"
3,"Cluster_32","MS-all-DCM-0-8-5-00_bin-256"
3,"Cluster_32","NAO-all-SRF-0-8-5-00_bin-169"
3,"Cluster_32","SPO-all-SRF-0-8-5-00_bin-761"
3,"Cluster_32","MS-all-SRF-0-8-5-00_bin-123"
3,"Cluster_32","SAO-all-DCM-0-8-5-00_bin-564"
3,"Cluster_32","SPO-CHIL-SRF-0-8-5-00_bin-249"
3,"Cluster_40","NAO-all-DCM-0-8-5-00_bin-160"
3,"Cluster_40","NAO-all-SRF-0-8-5-00_bin-320"
3,"Cluster_40","SAO-all-DCM-0-8-5-00_bin-409"
3,"Cluster_40","NAO-all-DCM-0-8-5-00_bin-160"
3,"Cluster_40","NAO-all-SRF-0-8-5-00_bin-320"
3,"Cluster_40","SAO-all-DCM-0-8-5-00_bin-409"
3,"Cluster_40","NAO-all-DCM-0-8-5-00_bin-160"
3,"Cluster_40","NAO-all-SRF-0-8-5-00_bin-320"
3,"Cluster_40","SAO-all-DCM-0-8-5-00_bin-409"
3,"Cluster_59","NAO-all-SRF-0-8-5-00_bin-683"
3,"Cluster_59","NAO-all-MIX-0-8-5-00_bin-170"
3,"Cluster_59","NAO-all-SRF-0-8-5-00_bin-683"
3,"Cluster_59","NAO-all-MIX-0-8-5-00_bin-170"
3,"NPO-all-SRF-0-8-5-00_bin-260","NPO-all-SRF-0-8-5-00_bin-260"
3,"SAO-all-DCM-0-8-5-00_bin-253","SAO-all-DCM-0-8-5-00_bin-253"
3,"SAO-all-SRF-0-8-5-00_bin-49","SAO-all-SRF-0-8-5-00_bin-49"
3,"Cluster_94","SAO-all-SRF-0-8-5-00_bin-141"
3,"Cluster_94","SAO-all-DCM-0-8-5-00_bin-465"
3,"Cluster_94","SAO-all-SRF-0-8-5-00_bin-141"
3,"Cluster_94","SAO-all-DCM-0-8-5-00_bin-465"
5,"Cluster_63","SPO-all-SRF-5-20-00_bin-120"
5,"Cluster_63","SPO-all-SRF-0-8-5-00_bin-508"
5,"Cluster_63","SPO-all-SRF-5-20-00_bin-120"
5,"Cluster_63","SPO-all-SRF-0-8-5-00_bin-508"
2,"NPO-all-DCM-0-8-5-00_bin-402","NPO-all-DCM-0-8-5-00_bin-402"
2,"SPO-PEOD-SRF-0-8-5-00_bin-83","SPO-PEOD-SRF-0-8-5-00_bin-83"
2,"SPO-SPSG-SRF-0-8-5-00_bin-479","SPO-SPSG-SRF-0-8-5-00_bin-479"
3,"SAO-all-DCM-0-8-5-00_bin-428","SAO-all-DCM-0-8-5-00_bin-428"
3,"Cluster_60","SPO-CHIL-SRF-0-8-5-00_bin-122"
3,"Cluster_60","SPO-all-SRF-0-8-5-00_bin-551"
3,"Cluster_60","SAO-all-SRF-0-8-5-00_bin-459"
3,"Cluster_60","SPO-CHIL-SRF-0-8-5-00_bin-122"
3,"Cluster_60","SPO-all-SRF-0-8-5-00_bin-551"
3,"Cluster_60","SAO-all-SRF-0-8-5-00_bin-459"
3,"Cluster_60","SPO-CHIL-SRF-0-8-5-00_bin-122"
3,"Cluster_60","SPO-all-SRF-0-8-5-00_bin-551"
3,"Cluster_60","SAO-all-SRF-0-8-5-00_bin-459"
3,"Cluster_64","NAO-all-SRF-0-8-5-00_bin-631"
3,"Cluster_64","MS-all-SRF-0-8-5-00_bin-584"
3,"Cluster_64","NAO-all-SRF-0-8-5-00_bin-631"
3,"Cluster_64","MS-all-SRF-0-8-5-00_bin-584"
3,"MS-all-DCM-0-8-5-00_bin-669","MS-all-DCM-0-8-5-00_bin-669"
3,"Cluster_58","MS-all-SRF-0-8-5-00_bin-226"
3,"Cluster_58","SO-all-SRF-0-8-5-00_bin-39"
3,"Cluster_58","MS-all-DCM-0-8-5-00_bin-323"
3,"Cluster_58","MS-all-SRF-0-8-5-00_bin-226"
3,"Cluster_58","SO-all-SRF-0-8-5-00_bin-39"
3,"Cluster_58","MS-all-DCM-0-8-5-00_bin-323"
3,"Cluster_58","MS-all-SRF-0-8-5-00_bin-226"
3,"Cluster_58","SO-all-SRF-0-8-5-00_bin-39"
3,"Cluster_58","MS-all-DCM-0-8-5-00_bin-323"
3,"Cluster_46","MS-all-SRF-0-8-5-00_bin-93"
3,"Cluster_46","NAO-all-SRF-0-8-5-00_bin-507"
3,"Cluster_46","SAO-all-DCM-0-8-5-00_bin-539"
3,"Cluster_46","MS-all-SRF-0-8-5-00_bin-93"
3,"Cluster_46","NAO-all-SRF-0-8-5-00_bin-507"
3,"Cluster_46","SAO-all-DCM-0-8-5-00_bin-539"
3,"Cluster_46","MS-all-SRF-0-8-5-00_bin-93"
3,"Cluster_46","NAO-all-SRF-0-8-5-00_bin-507"
3,"Cluster_46","SAO-all-DCM-0-8-5-00_bin-539"
3,"Cluster_52","SAO-all-DCM-0-8-5-00_bin-536"
3,"Cluster_52","NAO-all-SRF-0-8-5-00_bin-499"
3,"Cluster_52","NPO-all-SRF-0-8-5-00_bin-105"
3,"Cluster_52","SAO-all-SRF-0-8-5-00_bin-575"
3,"Cluster_52","NAO-all-MIX-0-8-5-00_bin-163"
3,"Cluster_52","SAO-all-DCM-0-8-5-00_bin-536"
3,"Cluster_52","NAO-all-SRF-0-8-5-00_bin-499"
3,"Cluster_52","NPO-all-SRF-0-8-5-00_bin-105"
3,"Cluster_52","SAO-all-SRF-0-8-5-00_bin-575"
3,"Cluster_52","NAO-all-MIX-0-8-5-00_bin-163"
3,"Cluster_52","SAO-all-DCM-0-8-5-00_bin-536"
3,"Cluster_52","NAO-all-SRF-0-8-5-00_bin-499"
3,"Cluster_52","NPO-all-SRF-0-8-5-00_bin-105"
3,"Cluster_52","SAO-all-SRF-0-8-5-00_bin-575"
3,"Cluster_52","NAO-all-MIX-0-8-5-00_bin-163"
3,"Cluster_52","SAO-all-DCM-0-8-5-00_bin-536"
3,"Cluster_52","NAO-all-SRF-0-8-5-00_bin-499"
3,"Cluster_52","NPO-all-SRF-0-8-5-00_bin-105"
3,"Cluster_52","SAO-all-SRF-0-8-5-00_bin-575"
3,"Cluster_52","NAO-all-MIX-0-8-5-00_bin-163"
3,"Cluster_52","SAO-all-DCM-0-8-5-00_bin-536"
3,"Cluster_52","NAO-all-SRF-0-8-5-00_bin-499"
3,"Cluster_52","NPO-all-SRF-0-8-5-00_bin-105"
3,"Cluster_52","SAO-all-SRF-0-8-5-00_bin-575"
3,"Cluster_52","NAO-all-MIX-0-8-5-00_bin-163"
